champion,voice_line,is_spoken,,,
Dr. Mundo,Beep… beep… beeeep…,TRUE,,,
Dr. Mundo,Best cure for old pain? New pain!,TRUE,,,
Dr. Mundo,Best way to be rich is to not be poor!,TRUE,,,
Dr. Mundo,Big profited housing bubble. Mundo must pop to grab all profit inside!,TRUE,,,
Dr. Mundo,Bonesaw!,TRUE,,,
Dr. Mundo,Business all matter of perspective. There! All better.,TRUE,,,
Dr. Mundo,"Bussiness, busyness, business.",TRUE,,,
Dr. Mundo,Buy low sell… uh… low?,TRUE,,,
Dr. Mundo,Call Mundo in morning!,TRUE,,,
Dr. Mundo,Chisel!,TRUE,,,
Dr. Mundo,Clear my calendar. Mundo has important date with tax collector.,TRUE,,,
Dr. Mundo,Clear!,TRUE,,,
Dr. Mundo,Company stock too high. Maybe warn friends with inside information.,TRUE,,,
Dr. Mundo,Corporate Mundo!,TRUE,,,
Dr. Mundo,Could someone tell Mundo if there a knife in Mundo's head?,TRUE,,,
Dr. Mundo,Currency commotion!,TRUE,,,
Dr. Mundo,Dear medical journal. First day in new hospital. Already have… uh… five patients.,TRUE,,,
Dr. Mundo,Dear medical journal. Mundo attempt brain transplant on Mundo today. Me think it go good.,TRUE,,,
Dr. Mundo,Defibrillator!,TRUE,,,
Dr. Mundo,Did you get Mundo's fax?,TRUE,,,
Dr. Mundo,Did you sign waiver?,TRUE,,,
Dr. Mundo,Discharged!,TRUE,,,
Dr. Mundo,Doctor doctor-this is how we doctor!,TRUE,,,
Dr. Mundo,Doctor of the year: Mundo!,TRUE,,,
Dr. Mundo,Doctoring hard! Everyone always screaming at you.,TRUE,,,
Dr. Mundo,Doctor's orders!,TRUE,,,
Dr. Mundo,Doggy! You fetch cleaver.,TRUE,,,
Dr. Mundo,Don't forget your lollipop.,TRUE,,,
Dr. Mundo,"Dr. Mundo, you needed back at the healing place. Okay!",TRUE,,,
Dr. Mundo,Dr. Singed?! Me big fan. Ate all your books.,TRUE,,,
Dr. Mundo,Dump it all!,TRUE,,,
Dr. Mundo,Electricity make the brain work good!,TRUE,,,
Dr. Mundo,Electricity!,TRUE,,,
Dr. Mundo,Embiggenate!,TRUE,,,
Dr. Mundo,Enjoy compensation!,TRUE,,,
Dr. Mundo,Ew! That look infected!,TRUE,,,
Dr. Mundo,File complaint with Mundo!,TRUE,,,
Dr. Mundo,Filed!,TRUE,,,
Dr. Mundo,For your health!,TRUE,,,
Dr. Mundo,Get well soon!,TRUE,,,
Dr. Mundo,"Good news, robut. Me found problem: you covered in metal!",TRUE,,,
Dr. Mundo,"Good patient get sticker. No, wait. Cleaver!",TRUE,,,
Dr. Mundo,Great meeting… everyone…,TRUE,,,
Dr. Mundo,"Hang on, uh-uh, yeah, Mundo need you to work weekends.",TRUE,,,
Dr. Mundo,Have a seat. The Mundo will see you shortly.,TRUE,,,
Dr. Mundo,Head transplant. Stat!,TRUE,,,
Dr. Mundo,Healimify!,TRUE,,,
Dr. Mundo,Healthy boy building a healthy body!,TRUE,,,
Dr. Mundo,Healy juice!,TRUE,,,
Dr. Mundo,Hello customer!,TRUE,,,
Dr. Mundo,Hello! Umm… you sign in with nurse?,TRUE,,,
Dr. Mundo,Here you go!,TRUE,,,
Dr. Mundo,Hey singing lady! Mundo song go: doot-doo-doo-doot!,TRUE,,,
Dr. Mundo,"Hey, me know you! You that famous pharmacistcistist.",TRUE,,,
Dr. Mundo,"Hey, where are other doctors? Oh yeah! In morgue.",TRUE,,,
Dr. Mundo,"Hi there, patient. Looks like you got too many parts.",TRUE,,,
Dr. Mundo,Hi. Thank you for choosing Mundo. What seem to be problem today?,TRUE,,,
Dr. Mundo,"Hmm. Label say: may cause torn clothes, mood swings, purpleness. Me watch for that.",TRUE,,,
Dr. Mundo,Hmm. Me should get second opinion. What you think? Me concur! Great! We agree then! Him nice guy.,TRUE,,,
Dr. Mundo,Hmm. Your chart look bad. Me recommend aggressive treatment!,TRUE,,,
Dr. Mundo,"Hold my calls, Mundo take lunch break to run from responsibility.",TRUE,,,
Dr. Mundo,Hold on! Mundo need consult other doctors!,TRUE,,,
Dr. Mundo,"Hold on, yes, Mundo share ABCs of success: always be cleaving!",TRUE,,,
Dr. Mundo,"Hold on, yes. Tell me about yourself. Okay, good. You're hired!",TRUE,,,
Dr. Mundo,Hold very still!,TRUE,,,
Dr. Mundo,How we doing patient? You numb yet? Mundo is!,TRUE,,,
Dr. Mundo,How we feel today?,TRUE,,,
Dr. Mundo,Huh? Supposed to be painless.,TRUE,,,
Dr. Mundo,Human resources nobody's friend but Mundo's.,TRUE,,,
Dr. Mundo,"Hush, quiet. Good news, Mundo have entry level job for you, just need two years' experience.",TRUE,,,
Dr. Mundo,Incision!,TRUE,,,
Dr. Mundo,"Invisible hand of free market great guy. Firm grip, and not real.",TRUE,,,
Dr. Mundo,It's medicine o'clock somewhere!,TRUE,,,
Dr. Mundo,Just like Mundo's coach used to say: no crying in baseball!,TRUE,,,
Dr. Mundo,Lay-off season!,TRUE,,,
Dr. Mundo,Let Mundo through! Me medical professional!,TRUE,,,
Dr. Mundo,Let's see. Which way? Nope. This not right. Oh! Maybe that way.,TRUE,,,
Dr. Mundo,Like Mundo always say: malpractice make mal-perfect.,TRUE,,,
Dr. Mundo,Look busy. Mundo comin'!,TRUE,,,
Dr. Mundo,Market crash!,TRUE,,,
Dr. Mundo,Market surge!,TRUE,,,
Dr. Mundo,May the best Mundo… Mundo.,TRUE,,,
Dr. Mundo,Me alive! The surgery was successful!,TRUE,,,
Dr. Mundo,Me book meeting to schedule more meetings.,TRUE,,,
Dr. Mundo,Me charge cancellation fee.,TRUE,,,
Dr. Mundo,Me doctor good.,TRUE,,,
Dr. Mundo,"Me dress for business trip. Everyone else, keep working.",TRUE,,,
Dr. Mundo,Me enforce corporate policy!,TRUE,,,
Dr. Mundo,Me fire you!,TRUE,,,
Dr. Mundo,Me forgot casual Friday… again!,TRUE,,,
Dr. Mundo,Me forgot how to doctor. Back to medicine school!,TRUE,,,
Dr. Mundo,Me give best severance package.,TRUE,,,
Dr. Mundo,Me give loan!,TRUE,,,
Dr. Mundo,Me have to amputate!,TRUE,,,
Dr. Mundo,Me liquilate your asset!,TRUE,,,
Dr. Mundo,Me make budget cuts so Mundo can have holiday bonus.,TRUE,,,
Dr. Mundo,Me must be good doctor. Patients never come back.,TRUE,,,
Dr. Mundo,Me never argue with employees. Me only explain why Mundo is right.,TRUE,,,
Dr. Mundo,Me never start in mailroom. Me too smart.,TRUE,,,
Dr. Mundo,Me so generous. Pay everyone in stock options.,TRUE,,,
Dr. Mundo,"Me sorry, Cap'ain. You got the scurvy. Stage 12!",TRUE,,,
Dr. Mundo,Me started this practice with nothing but bonesaw and dream.,TRUE,,,
Dr. Mundo,Me take this offline!,TRUE,,,
Dr. Mundo,"Medical school… Yes, Mundo probably went there.",TRUE,,,
Dr. Mundo,Medicine time!,TRUE,,,
Dr. Mundo,Meeting adjourned!,TRUE,,,
Dr. Mundo,Members of the board. Thank you for coming to Mundo's meeting. This will take only six hours.,TRUE,,,
Dr. Mundo,Micromamage like a boss!,TRUE,,,
Dr. Mundo,Money grow on Mundo!,TRUE,,,
Dr. Mundo,Money mayhem!,TRUE,,,
Dr. Mundo,"Money, don't leave me!",TRUE,,,
Dr. Mundo,Mundo back from suspension with pay.,TRUE,,,
Dr. Mundo,Mundo bearish!,TRUE,,,
Dr. Mundo,Mundo bullish!,TRUE,,,
Dr. Mundo,Mundo climb corporate ladder.,TRUE,,,
Dr. Mundo,Mundo cut vacation… for motivation!,TRUE,,,
Dr. Mundo,Mundo do exit interview now.,TRUE,,,
Dr. Mundo,Mundo do friendly takeover!,TRUE,,,
Dr. Mundo,Mundo don't have case for phone. Be not irresponsible or poor.,TRUE,,,
Dr. Mundo,Mundo downsize what he pleases!,TRUE,,,
Dr. Mundo,Mundo eat paperwork for breakfast.,TRUE,,,
Dr. Mundo,Mundo failing upward.,TRUE,,,
Dr. Mundo,Mundo file copyright infringiment!,TRUE,,,
Dr. Mundo,Mundo file!,TRUE,,,
Dr. Mundo,Mundo fix!,TRUE,,,
Dr. Mundo,Mundo found new man to help with two day shipping.,TRUE,,,
Dr. Mundo,"Mundo give fashion advice. Every tie, a different flavor.",TRUE,,,
Dr. Mundo,Mundo give unemployment in triplicate!,TRUE,,,
Dr. Mundo,Mundo goes where he pleases!,TRUE,,,
Dr. Mundo,Mundo good leader. Only tell employees good news.,TRUE,,,
Dr. Mundo,Mundo got perfect zero on SATs. No mistacks.,TRUE,,,
Dr. Mundo,Mundo happy to meet you not!,TRUE,,,
Dr. Mundo,Mundo hate coming back to work after vacation.,TRUE,,,
Dr. Mundo,Mundo hear only incompetence.,TRUE,,,
Dr. Mundo,"Mundo hears defeat a lot, he sad if he doesn't hear victory.",TRUE,,,
Dr. Mundo,Mundo help people in Zaun and Piltover. Mundo without borders.,TRUE,,,
Dr. Mundo,Mundo hire you for company seminar!,TRUE,,,
Dr. Mundo,Mundo king of watercooler banter.,TRUE,,,
Dr. Mundo,Mundo love deadlines. Always say hello when they fly by!,TRUE,,,
Dr. Mundo,"Mundo love internet. Teach Mundo everything, and never leaves.",TRUE,,,
Dr. Mundo,Mundo miss old office. The one with pillows on walls.,TRUE,,,
Dr. Mundo,Mundo more prime time than small man with small axe!,TRUE,,,
Dr. Mundo,Mundo need medical supplies. To the dump!,TRUE,,,
Dr. Mundo,Mundo never fly coach.,TRUE,,,
Dr. Mundo,Mundo not remember Mundo before Mundo was Mundo.,TRUE,,,
Dr. Mundo,"Mundo once played Little League, but Mundo didn't know which way to run.",TRUE,,,
Dr. Mundo,Mundo outsource your face!,TRUE,,,
Dr. Mundo,Mundo owns what he pleases!,TRUE,,,
Dr. Mundo,Mundo pay!,TRUE,,,
Dr. Mundo,Mundo pitch new ideas!,TRUE,,,
Dr. Mundo,Mundo promote Mundo!,TRUE,,,
Dr. Mundo,Mundo raise tide to lift all fishermen!,TRUE,,,
Dr. Mundo,Mundo resuscicitated!,TRUE,,,
Dr. Mundo,Mundo say greed is good!,TRUE,,,
Dr. Mundo,Mundo sell!,TRUE,,,
Dr. Mundo,Mundo share wealth.,TRUE,,,
Dr. Mundo,Mundo smash sales record.,TRUE,,,
Dr. Mundo,Mundo take five. Need refill prescription.,TRUE,,,
Dr. Mundo,"Mundo think, Mundo grow rich.",TRUE,,,
Dr. Mundo,Mundo used to be doctor. Saving lives less fun than making money.,TRUE,,,
Dr. Mundo,"Mundo wear multiple hats. VP, Presidentent, and CEO.",TRUE,,,
Dr. Mundo,Mundo win friends. Mundo influence people. Easy!,TRUE,,,
Dr. Mundo,Mundo win?,TRUE,,,
Dr. Mundo,Mundo!,TRUE,,,
Dr. Mundo,"Mundo, walking salesforce.",TRUE,,,
Dr. Mundo,Mundo's pain always at zero!,TRUE,,,
Dr. Mundo,Mundo's wealth trickle everywhere. That mundonomics.,TRUE,,,
Dr. Mundo,Must satisfy client!,TRUE,,,
Dr. Mundo,Need blood sample!,TRUE,,,
Dr. Mundo,Never merge! Always acquire!,TRUE,,,
Dr. Mundo,Never split difference. Only split heads!,TRUE,,,
Dr. Mundo,"New memo to staff! Dear staff, Mundo firing only most of you! Congratulations.",TRUE,,,
Dr. Mundo,No free lunch for you!,TRUE,,,
Dr. Mundo,No second opinion!,TRUE,,,
Dr. Mundo,No worry. Me doctor!,TRUE,,,
Dr. Mundo,No! Mundo embezzle that!,TRUE,,,
Dr. Mundo,No!… my assets…,TRUE,,,
Dr. Mundo,Not culture-fit!,TRUE,,,
Dr. Mundo,Not my bailout!,TRUE,,,
Dr. Mundo,Now come rehab. Let's wake up those muscles!,TRUE,,,
Dr. Mundo,Nurse… bring… wheelie thing…,TRUE,,,
Dr. Mundo,Nurse… hold… Mundo… calls…,TRUE,,,
Dr. Mundo,Oh that tickles!,TRUE,,,
Dr. Mundo,Oh! It's okay. Me wash hand!,TRUE,,,
Dr. Mundo,"Oh, me also chef. Mundo cook through the books.",TRUE,,,
Dr. Mundo,"Oh, me sorry. No cure for crab legs.",TRUE,,,
Dr. Mundo,"Oh, Mundo is hide and seek champion. Play every day with IRS.",TRUE,,,
Dr. Mundo,"Oh, no! Mundo fix. All good. Stonks go up!",TRUE,,,
Dr. Mundo,"Oh, patients! Where are you?",TRUE,,,
Dr. Mundo,One-bajillion drops of healy juice. Stat!,TRUE,,,
Dr. Mundo,Ooh! New patient.,TRUE,,,
Dr. Mundo,Ooh! Surgery time!,TRUE,,,
Dr. Mundo,"Oops, Mundo need to sterilize instruments, whatever that mean.",TRUE,,,
Dr. Mundo,"Paging Dr. Mundo. Ooh, this is Dr. Mundo! You're wanted in the sick people place. Stat.",TRUE,,,
Dr. Mundo,Paid!,TRUE,,,
Dr. Mundo,Patient Jax! We need to talk about your eyeball numbers.,TRUE,,,
Dr. Mundo,Patient! Why you out of bed?!,TRUE,,,
Dr. Mundo,Pay first please!,TRUE,,,
Dr. Mundo,"Phew, Mundo thought Mundo lost Mundo!",TRUE,,,
Dr. Mundo,Prognosis grim.,TRUE,,,
Dr. Mundo,Pump it up!,TRUE,,,
Dr. Mundo,Reduce overhead!,TRUE,,,
Dr. Mundo,Remember oath! First do no… uh… something.,TRUE,,,
Dr. Mundo,Remember to schedule follow-up.,TRUE,,,
Dr. Mundo,"Rock man, me think you need to watch mineral intake.",TRUE,,,
Dr. Mundo,Sailorman ship too slow.,TRUE,,,
Dr. Mundo,Say 'Ahhhh'.,TRUE,,,
Dr. Mundo,Scalpel.,TRUE,,,
Dr. Mundo,See you all same time tomorrow!,TRUE,,,
Dr. Mundo,See you at next business conference.,TRUE,,,
Dr. Mundo,Sew 'em up!,TRUE,,,
Dr. Mundo,Shut up please.,TRUE,,,
Dr. Mundo,Silly employees draw graph wrong. Mundo demonstrate good judgment!,TRUE,,,
Dr. Mundo,Small Draven man louder than Mundo! Must fix HR problem.,TRUE,,,
Dr. Mundo,Sold!,TRUE,,,
Dr. Mundo,"Sometimes me wonder, who is me to play god? Then me remember, me Mundo.",TRUE,,,
Dr. Mundo,Sometimes Mundo start business plan and don't know where to go! Fun to discover along the way.,TRUE,,,
Dr. Mundo,Sorry. Me did everything me could.,TRUE,,,
Dr. Mundo,"Sure, you hurt Mundo good. Me can take it.",TRUE,,,
Dr. Mundo,Synergy!,TRUE,,,
Dr. Mundo,Syringes… check. Bandages… check. Dr. Mundo… uh… check.,TRUE,,,
Dr. Mundo,Take medicine!,TRUE,,,
Dr. Mundo,Take two of these!,TRUE,,,
Dr. Mundo,Team building!,TRUE,,,
Dr. Mundo,Tell me where hurt.,TRUE,,,
Dr. Mundo,Thanks for coming in!,TRUE,,,
Dr. Mundo,That be two-blundred monies please.,TRUE,,,
Dr. Mundo,The doctor is… uh… in!,TRUE,,,
Dr. Mundo,The head bone's connected to the-cleaver bone!,TRUE,,,
Dr. Mundo,There! All better.,TRUE,,,
Dr. Mundo,These hex-rays look fine. That's what me'd say if me took hex-rays!,TRUE,,,
Dr. Mundo,This not hurt a bit!,TRUE,,,
Dr. Mundo,"Tide raised so good, fisherman find new career!",TRUE,,,
Dr. Mundo,Timber! Mundo remove lumber middleman!,TRUE,,,
Dr. Mundo,Time for budget cuts!,TRUE,,,
Dr. Mundo,Time for one-on-one!,TRUE,,,
Dr. Mundo,Time of death: now o'clock.,TRUE,,,
Dr. Mundo,"To all staff, do not underestistimate yourself. Mundo do that for you.",TRUE,,,
Dr. Mundo,Too big to fail!,TRUE,,,
Dr. Mundo,Trading tantrum!,TRUE,,,
Dr. Mundo,Ugh… goodbye…,TRUE,,,
Dr. Mundo,Uh…. anyone see Mundo's brain scissors?,TRUE,,,
Dr. Mundo,Uhhh… is me okay? Mundo can't remember Mundo's name!,TRUE,,,
Dr. Mundo,"Uhhh… nurse, the anesthesezee wore off!",TRUE,,,
Dr. Mundo,Vegas not best place to gamble. Try stock market.,TRUE,,,
Dr. Mundo,Wakey-wakey sleepy me!,TRUE,,,
Dr. Mundo,"Wee-woo, wee-woo, wee-woo!",TRUE,,,
Dr. Mundo,Welcome to corporate retreat!,TRUE,,,
Dr. Mundo,"Welcome to Mundo's business conference. Do not confuse with summit, expo, or tradeshow.",TRUE,,,
Dr. Mundo,"Well, time to make Mundo's rounds.",TRUE,,,
Dr. Mundo,"When life gives Mundo lemons, Mundo order caviar. Caviar go great with lemons!",TRUE,,,
Dr. Mundo,"When you work with Mundo, you are family, or uh… team. Mundo don't remember.",TRUE,,,
Dr. Mundo,Where's… golden parachute…?,TRUE,,,
Dr. Mundo,Who… heals… Mundo?..,TRUE,,,
Dr. Mundo,Why Mundo do this? For the community!,TRUE,,,
Dr. Mundo,"With twenty-seven medical dipomas, Mundo ready to cure what ails you!",TRUE,,,
Dr. Mundo,Woo!,TRUE,,,
Dr. Mundo,"Wrong career, young Mundo.",TRUE,,,
Dr. Mundo,"Yes, Sion. Invest in lumber. Future of real estate.",TRUE,,,
Dr. Mundo,You and Mundo still golfing next week?,TRUE,,,
Dr. Mundo,You funny! Did you take Mundo's pills?,TRUE,,,
Dr. Mundo,You get sticker!,TRUE,,,
Dr. Mundo,You in good hands!,TRUE,,,
Dr. Mundo,"You in luck, aminal. Me also aminal doctor.",TRUE,,,
Dr. Mundo,"You need heart transplant, grey lady!",TRUE,,,
Dr. Mundo,You no die on me!,TRUE,,,
Dr. Mundo,You patient or donor? It not matter. Me do same thing.,TRUE,,,
Dr. Mundo,You said divest?!,TRUE,,,
Dr. Mundo,You seem like reasonable person. You must be doctor too!,TRUE,,,
Dr. Mundo,Yup. You crazy!,TRUE,,,
Dr. Mundo,Zaun perfect place to do medicine. Everyone sick there!,TRUE,,,
Draven,#DravenBigPlay!,TRUE,,,
Draven,A very nice move by Draven.,TRUE,,,
Draven,"According to lolesports.com, 100% of you think that Draven will win!",TRUE,,,
Draven,An ult from Draven!,TRUE,,,
Draven,And let's see what Draven's up to!,TRUE,,,
Draven,"And of course, Draven counters everyone.",TRUE,,,
Draven,And our MVP for this game: Draven!,TRUE,,,
Draven,Buying time for the rest of his team with that sacrifice!,TRUE,,,
Draven,Check out these Draven rotations!,TRUE,,,
Draven,Come out and play. Heheheh.,TRUE,,,
Draven,Coming up after the break: more Draven!,TRUE,,,
Draven,Did you know Draven can catch another Draven's axes? Haha! You should read the hints more often!,TRUE,,,
Draven,Doesn't get better than this.,TRUE,,,
Draven,Don't be jealous.,TRUE,,,
Draven,"Don't touch that browser, Draven'll be right back!",TRUE,,,
Draven,Draven does it all… with style!,TRUE,,,
Draven,Draven doing a little face-checking!,TRUE,,,
Draven,Draven fires his ult! ,TRUE,,,
Draven,Draven going full-on aggression!,TRUE,,,
Draven,Draven has finished his Bloodthirster!,TRUE,,,
Draven,Draven is just owning the map.,TRUE,,,
Draven,Draven out!,TRUE,,,
Draven,Draven showing some excellent positioning.,TRUE,,,
Draven,Draven throwing the other team a bone!,TRUE,,,
Draven,Draven trying to keep the pressure on!,TRUE,,,
Draven,Draven warding out the map.,TRUE,,,
Draven,Draven's giving a master class in how to play Draven.,TRUE,,,
Draven,Draven's got his shoes laced up and he's making moves.,TRUE,,,
Draven,Draven's improving those stats once again!,TRUE,,,
Draven,"Draven's just showin' off, now!",TRUE,,,
Draven,Draven's lookin' really sharp right now.,TRUE,,,
Draven,Draven's looking to make plays.,TRUE,,,
Draven,Draven's makin' an exit.,TRUE,,,
Draven,Draven's making some good map movements.,TRUE,,,
Draven,Enough about Draven! What do you think about… Draven?,TRUE,,,
Draven,Fantastic ward coverage.,TRUE,,,
Draven,"Got axes, need victims.",TRUE,,,
Draven,Hear that? Death's knocking.,TRUE,,,
Draven,Here we go.,TRUE,,,
Draven,He's applying a lot of map pressure.,TRUE,,,
Draven,Hit 'em where it hurts.,TRUE,,,
Draven,I have the best job.,TRUE,,,
Draven,"If Draven does it, it's not kill-stealing.",TRUE,,,
Draven,I'll take that.,TRUE,,,
Draven,It looks like Draven's taking a Draven break.,TRUE,,,
Draven,I've got pain to serve.,TRUE,,,
Draven,Let's admire me for a bit.,TRUE,,,
Draven,Let's check out our featured matchup of the day: Draven versus Draven!,TRUE,,,
Draven,Let's check out our featured matchup of the day: Draven versus… some loser.,TRUE,,,
Draven,"Let's check out our OP players of the game: Draven, Draven, Draven, Draven and Draaaven.",TRUE,,,
Draven,Let's do this.,TRUE,,,
Draven,"Look out, Draven's got his Infinity Edge!",TRUE,,,
Draven,"Man, I'm good.",TRUE,,,
Draven,"Meanwhile, Draven!",TRUE,,,
Draven,More vision for Draven.,TRUE,,,
Draven,"Nice axe, I'll take it.",TRUE,,,
Draven,No followin' these footsteps.,TRUE,,,
Draven,Nobody's got an answer for this Draven!,TRUE,,,
Draven,Not Draven; Draaaaven.,TRUE,,,
Draven,Now this is how to move.,TRUE,,,
Draven,Perfection? I got that.,TRUE,,,
Draven,"Places to go, me to see.",TRUE,,,
Draven,Please speak directly into the microphone!,TRUE,,,
Draven,Seems to be blood everywhere I go.,TRUE,,,
Draven,Should've banned Draven!,TRUE,,,
Draven,Sjokz better interview me after this.,TRUE,,,
Draven,Smooth.,TRUE,,,
Draven,Something need killin'?,TRUE,,,
Draven,Stand back.,TRUE,,,
Draven,Subtle? I don't do subtle.,TRUE,,,
Draven,That's a Phantom Dancer on Draven!,TRUE,,,
Draven,There was definitely some miscommunication there!,TRUE,,,
Draven,This is where Draven shines.,TRUE,,,
Draven,Too easy.,TRUE,,,
Draven,Watch and learn.,TRUE,,,
Draven,Welcome to the League of Draven.,TRUE,,,
Draven,"Welcome, ladies and gentlemen, to another exciting edition of the League of Draven Championship Series!",TRUE,,,
