,champion,voice_line,is_spoken
461,Ashe,"Ashe pulls out a 'WANTED' poster with an badly-drawn picture of <span style=""white-space:pre""><span class=""inline-image label-after skin-icon"" data-champion=""Hecarim"" data-game=""lol"" data-param="""" data-skin=""High Noon"" style=""display:inline;white-space:pre;""><span data-width=""20"" style=""display:inline-block;position:relative;""><a href=""/wiki/Hecarim/LoL/Cosmetics"" title=""Hecarim""><img alt=""Hecarim"" class=""lazyload"" data-image-key=""Hecarim_HighNoonCircle.png"" data-image-name=""Hecarim HighNoonCircle.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/b/b6/Hecarim_HighNoonCircle.png/revision/latest/scale-to-width-down/20?cb=20190925184951"" decoding=""async"" height=""20"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" width=""20""/></a></span> <span style=""white-space:normal;""><a href=""/wiki/Hecarim/LoL/Cosmetics"" title=""Hecarim/LoL/Cosmetics"">Hecarim</a></span></span></span>.",False
462,Ashe,"Excuse me, ladies and gentlemen, have you seen this horse? Anybody? What?",True
463,Ashe,"If I could have a moment of your time, I am looking for this here individual. Anybody seen him?",True
464,Ashe,"Lots of jokers out here, they all end up dead sooner or later.",True
465,Ashe,"Not to brag, Lucian, but I have a horse. Her name is Virtue. Stings, doesn't it?",True
466,Ashe,Ashe laughs.,False
467,Ashe,Ashe laughs.,False
468,Ashe,Ashe laughs.,False
469,Ashe,Ashe laughs.,False
470,Ashe,Western music plays.,False
471,Ashe,Atone!,True
472,Ashe,You must reconcile.,True
473,Ashe,Mercy be.,True
474,Ashe,Heaven help you!,True
475,Ashe,Don't you move an inch!,True
476,Ashe,This is your deliverance!,True
477,Ashe,Blessed assurance.,True
478,Ashe,Draw!,True
479,Ashe,Let us pray.,True
480,Ashe,Hope you're fast on the draw.,True
481,Ashe,Where's your cover?,True
482,Ashe,We'll see if you persevere.,True
483,Ashe,Let's get you in the ground.,True
484,Ashe,Your sins weigh you down!,True
485,Ashe,Everlasting wrath!,True
486,Ashe,Don't blame me for this!,True
487,Ashe,I am so cross with you right now!,True
488,Ashe,What a dismal soul!,True
489,Ashe,You have my sympathies.,True
490,Ashe,What devilry!,True
491,Ashe,Time to meet your maker!,True
492,Ashe,Enjoy the hereafter.,True
493,Ashe,Accept the end!,True
494,Ashe,Let the light in!,True
495,Ashe,What coarse convictions.,True
496,Ashe,Oh holy day!,True
497,Ashe,I have the will!,True
498,Ashe,Expel their evils!,True
499,Ashe,This is <b>my</b> gospel.,True
500,Ashe,Mosey on over.,True
501,Ashe,"Care for a dance, demon?",True
502,Ashe,"End of the line, man-hunter.",True
503,Ashe,"I'm not leaving until you're dead, devil!",True
504,Ashe,"Same angels, different day.",True
505,Ashe,"Let's give 'em a show, Lucian!",True
506,Ashe,"Same angels, different day.",True
507,Ashe,How many arrows can I fit in that skull?,True
508,Ashe,Bless your little hearts!,True
509,Ashe,Retribution is at hand!,True
510,Ashe,Better start praying!,True
511,Ashe,A forceful reclamation.,True
512,Ashe,Oh light divine!,True
513,Ashe,Glory be!,True
514,Ashe,Heaven sent.,True
515,Ashe,What righteous fury!,True
516,Ashe,Off with ya!,True
517,Ashe,Bring me back something!,True
518,Ashe,Go on! Get!,True
519,Ashe,I don't have all day.,True
520,Ashe,Eyes of heaven.,True
521,Ashe,Sights unseen.,True
522,Ashe,No sin without witness.,True
523,Ashe,"Do your thing, bird hat.",True
524,Ashe,O Elation!,True
525,Ashe,Rejoice!,True
526,Ashe,Rhapsody!,True
527,Ashe,Paradise!,True
528,Ashe,Hyah!,True
529,Ashe,Hyah!,True
530,Ashe,"We are, after all, our own salvation.",True
531,Ashe,"I apologize, your flight of angels will be along shortly.",True
532,Ashe,"Oh, what a joy to be saved.",True
533,Ashe,I'll be sure to put in a good word for you upstairs.,True
534,Ashe,Seems an angel finally came down and shut your mouth.,True
535,Ashe,I'm afraid you'll find Heaven is empty.  Sorry.,True
536,Ashe,"Dearly beloved, we are gathered here today and et cetera...",True
537,Ashe,A wicked end for a wicked heart.,True
538,Ashe,"They're gonna have to dig you a real big grave, Longhorn.",True
539,Ashe,"No law against dyin', sheriff.",True
540,Ashe,"No matter the intention, a snake is a snake is a snake.",True
541,Ashe,"Did you get what you needed, Darius?  I somehow doubt it.",True
542,Ashe,"<span class=""basic-tooltip"" style=""border-bottom:1px dotted gray;cursor:help;"" title=""'Goodbye' in Spanish"">Adios</span>, bandito.",True
543,Ashe,"Well, look at that. Some scoundrel put an arrow through this perfectly fine horse.",True
544,Ashe,"One, two, three... and such.",True
545,Ashe,More like 'the man with the open grave.',True
546,Ashe,Another complete waffle on behalf of the bounty hunting industry.,True
547,Ashe,"Well damn, Thresh. I wasn't disappointed after all.",True
548,Ashe,"Launching you into eternity sure puts a smile on my face, Jeremiah.",True
549,Ashe,"Not sure what that accomplished, Yasuo, but I'm glad we all got to see it.",True
550,Ashe,Holy hell indeed.,True
551,Ashe,An undertaker has been dispatched.  Y'all be patient.,True
552,Ashe,"Back, ye demons!"" *grunts* ""Oh, hell, I don't have patience for this. Virtue, to me!",True
553,Ashe,"Hell has overflown and it will not stop pestering me! Virtue, let's ride!",True
554,Ashe,"""Gentlemen, I advise you to quit grabbing at me with your little demon claws, ain't proper.",False
555,Ashe,"*groans* ""...don't that beat all..."" *groans*",False
556,Ashe,"""Heaven... is... empty..."" *groans*",False
557,Ashe,Ashe groans.,False
558,Ashe,Ashe groans.,False
559,Ashe,Ashe groans.,False
560,Ashe,"*scoffs* ""Well, I never.""",False
561,Ashe,"For the record, you are all damned for this.",True
562,Ashe,These sons of man are relentless in their cruelty!,True
563,Ashe,A showdown at high noon? How delightfully antiquated.,True
564,Ashe,Hm. I suppose that settles that.,True
565,Ashe,Do your ancestors proud.,True
566,Ashe,"I will face you, sister!",True
567,Ashe,A battle worthy of Freljord.,True
568,Ashe,GG!,True
569,Ashe,Hell is empty and all the devils are here.,False
0,Aurelion_Sol,Naturally.,True
1,Aurelion_Sol,Hmph. Tragic.,True
2,Aurelion_Sol,They call me a comet. They call me a dragon. They have no words for my true form.,True
3,Aurelion_Sol,"Cower, worship, beg, they're all valid reactions.",True
4,Aurelion_Sol,"In a constantly shifting cosmos, a world this static is... refreshing.",True
5,Aurelion_Sol,There simply are no other dragons like me.,True
6,Aurelion_Sol,Hope. Wonder. Insignificance. Imagine what they'll feel when I complete the stars.,True
7,Aurelion_Sol,The stars look very different today.,True
8,Aurelion_Sol,This world holds the key to Targon's undoing.,True
9,Aurelion_Sol,Targon has used me as its weapon for far too long.,True
10,Aurelion_Sol,The heavens diminish without my attention.,True
11,Aurelion_Sol,I would burn the cosmos to catch Targon in the flames.,True
12,Aurelion_Sol,The depths of space crawl with terrible entities. Pray they ignore this world.,True
13,Aurelion_Sol,"There are countless colors, but I suppose a single rainbow is a good start.",True
14,Aurelion_Sol,This sun is off its axis - it's been driving me crazy for eons now.,True
15,Aurelion_Sol,Planetary life... the insufferable byproduct of dim stars.,True
16,Aurelion_Sol,"Targon's magic is crude, but potent.",True
17,Aurelion_Sol,Nothing kindles wonder like the beauty of stars.,True
18,Aurelion_Sol,Celestial dragons live and die by our own beautiful rules.,True
19,Aurelion_Sol,Love is as real a force as gravity. Try it once in a while.,True
20,Aurelion_Sol,"Stars are not born, they are made... by me.",True
21,Aurelion_Sol,A star's birth is as violent as it is breathtaking.,True
22,Aurelion_Sol,I've waited millennia to watch Targon fall.,True
23,Aurelion_Sol,All beings are made of the same stardust.,True
24,Aurelion_Sol,With a few more basic elements I could really make this place shimmer.,True
25,Aurelion_Sol,The stars are not to thank for any good luck one may experience.,True
26,Aurelion_Sol,This sun could do with a new core.,True
27,Aurelion_Sol,Any relevant species has been knocked back into the Stone Age once or twice.,True
28,Aurelion_Sol,I wouldn't navigate by the stars. They are a work in progress.,True
29,Aurelion_Sol,Each star is one of my hearts.,True
30,Aurelion_Sol,My works are revered by worlds I have never even visited.,True
31,Aurelion_Sol,Wherever I am is the fashionable part of the universe. Even here.,True
32,Aurelion_Sol,Stars are wonder and love ignited.,True
33,Aurelion_Sol,I spark passion into star fire.,True
34,Aurelion_Sol,A star is so much more than a luminous sphere of wonder.,True
35,Aurelion_Sol,"If you ask me, we have set the bar too low for sentience.",True
36,Aurelion_Sol,"My home is in the cosmos, amongst my stars.",True
37,Aurelion_Sol,The stories they tell about me? They're probably true.,True
38,Aurelion_Sol,All terrestrial dragons are but pale imitations of my kind.,True
39,Aurelion_Sol,"Perhaps there is more to this world than I thought - not much, but enough.",True
40,Aurelion_Sol,"As Targon's influence wanes, mine grows.",True
41,Aurelion_Sol,Why does anyone wish upon a star?,True
42,Aurelion_Sol,"Stars never align for anyone - except me, of course.",True
43,Aurelion_Sol,"Sometimes, the stars gaze back.",True
44,Aurelion_Sol,I kindled the furnaces of wonder.,True
45,Aurelion_Sol,Only when darkness overwhelms the heavens will Targon realise its folly.,True
46,Aurelion_Sol,My stars shine for all.,True
47,Aurelion_Sol,Targon will be the pyre from which I forge a new heaven.,True
48,Aurelion_Sol,"I see a universe drained of light and heat, where not even a story will survive.",True
49,Aurelion_Sol,I grieve for every star never born.,True
50,Aurelion_Sol,Darkness is my only true enemy.,True
51,Aurelion_Sol,"Whenever I think my work is complete, I end up back here, under this sun.",True
52,Aurelion_Sol,May I enter? Just joking - star dragons don't need permission.,True
53,Aurelion_Sol,"Your demise will be sung about for ages to come - only thanks to its proximity to me, of course.",True
54,Aurelion_Sol,"Your survival is not impossible, only very... <b>very</b>... very unlikely.",True
55,Aurelion_Sol,I shall be the last thing you see. Lucky you.,True
56,Aurelion_Sol,Make a wish. See if the stars answer. I'll wait.,True
57,Aurelion_Sol,"What is the definition of underwhelming? Oh, right! You.",True
58,Aurelion_Sol,"I used to wander the stars. Now I'm stuck down here, with you.",True
59,Aurelion_Sol,"On other worlds, there is emerging life more complex than you.",True
60,Aurelion_Sol,"You aspire to be human? Oh, darling, there are so many other variants on mediocrity!",True
61,Aurelion_Sol,I am... overwhelmed by an emotion when you are not around. It is called... happiness.,True
62,Aurelion_Sol,Mages are infants grasping at the machinery behind reality. At least you have a plausible excuse.,True
63,Aurelion_Sol,You Ascended certainly know how to pick an animal totem.,True
64,Aurelion_Sol,Your immortality is but a grain of sand in time's vast desert.,True
65,Aurelion_Sol,"Pick a dimension, Bard, you're confusing them!",True
66,Aurelion_Sol,"Were you born this flat, or did you work at it?",True
67,Aurelion_Sol,"The funnier the hat, the greater the prestige, right?",True
68,Aurelion_Sol,You and Leona embody the same light. Typical Targon redundancy.,True
69,Aurelion_Sol,It is always a moon's role to envy the stars.,True
70,Aurelion_Sol,"Oh, come on, have a little self-respect!",True
71,Aurelion_Sol,You would make an interesting dragon.,True
72,Aurelion_Sol,"If dunking is the apex of this primitive sport, then I am the queen of space.",True
73,Aurelion_Sol,Made a mistake? Better rewind and repeat until you achieve mediocrity.,True
74,Aurelion_Sol,Fear? Generic.,True
75,Aurelion_Sol,Idealism? Hilariously outdated.,True
76,Aurelion_Sol,Rage? Cute.,True
77,Aurelion_Sol,Gunpowder and metal sticks. Enchanting.,True
78,Aurelion_Sol,I've seen the main act. You're only a third-rate cover band.,True
79,Aurelion_Sol,"You do not understand your god, Illaoi.",True
80,Aurelion_Sol,Imagine what you could do with a larger canvas.,True
81,Aurelion_Sol,"Life is short, go crazy once in a while, I get it.",True
82,Aurelion_Sol,"The sun? <b>This</b> sun? Oh, darling.",True
83,Aurelion_Sol,You and Diana embody the same light. Typical Targon redundancy.,True
84,Aurelion_Sol,"All dazzle, no brilliance.",True
85,Aurelion_Sol,"There is a saying on this planet - ""Dumb as a rock"". It's not a compliment.",True
86,Aurelion_Sol,You are going to kill me? Dressed like that?,True
87,Aurelion_Sol,"Bravo, Nasus, you've ascended yourself into a dog! Now fetch me something more interesting.",True
88,Aurelion_Sol,"I could teach an old dog millions of new tricks, but I simply don't like you, Nasus.",True
89,Aurelion_Sol,Your fate was sealed the moment you picked up Targon's spear.,True
90,Aurelion_Sol,Are you burdened by your own monotony? Because I am.,True
91,Aurelion_Sol,"That whole practice of Ascension is adorably amusing, like a kitten trying to walk upright.",True
92,Aurelion_Sol,"Ah, Ryze, I see you've brought paper to take notes.",True
93,Aurelion_Sol,True magic is beyond language. Writing merely butchers the intent.,True
94,Aurelion_Sol,"Magic tattoos? Where did you get those, magic prison?... oh.",True
95,Aurelion_Sol,Almost interesting. Almost.,True
96,Aurelion_Sol,A dragon's loyalty is a priceless gift. Do not waste it in the service of fools.,True
97,Aurelion_Sol,"Medium flame, and that is me being generous.",True
98,Aurelion_Sol,Unfitting of the draconic lineage.,True
99,Aurelion_Sol,"Twinkle, twinkle, little star, do you wonder what you are?",True
100,Aurelion_Sol,The heavens drag on endlessly... much like a conversation with you.,True
101,Aurelion_Sol,You're an Aspect? Let me guess - tackiness.,True
102,Aurelion_Sol,"Galaxies exist by my will - but, yes, that is certainly an impressive sword.",True
103,Aurelion_Sol,Hm. Punching?,True
104,Aurelion_Sol,You are going to punch a star dragon. Good luck with that.,True
105,Aurelion_Sol,Blood magic? How tragically primitive.,True
106,Aurelion_Sol,"I empathize with your life as a weapon, but have a <b>little</b> backbone.",True
107,Aurelion_Sol,"You bend time the way a child folds origami - cute, but nothing special.",True
108,Aurelion_Sol,Runeterra. Am I right?,True
109,Aurelion_Sol,You're out of your league.,True
110,Aurelion_Sol,"Ah, mankind. Ever fumbling from one brink of cataclysm to the next.",True
111,Aurelion_Sol,"Humanity, surprisingly adept in the art of wrestling survival from the clutches of extinction.",True
112,Aurelion_Sol,"As far as fauna goes, humans strike a firm... middle.",True
113,Aurelion_Sol,The Aspect of Targon? Sparks masquerading as lightning.,True
114,Aurelion_Sol,I will cauterize Targon with star fire.,True
115,Aurelion_Sol,Few can impress me. That is a compliment.,True
116,Aurelion_Sol,Which star is your favorite? I made that one.,True
117,Aurelion_Sol,I made the stars... but you inspire me to make more.,True
118,Aurelion_Sol,"First you start with some matter, then add star fire and voila! It basically does the rest itself.",True
119,Aurelion_Sol,Runeterra? I mean the name of this world literally means 'magic earth'.,True
120,Aurelion_Sol,"I made the stars to illuminate the perpetual nothing, and mortals use them for... relationship advice.",True
121,Aurelion_Sol,A sun is unimaginable celestial power - and thrilled mortals use theirs to coordinate this 'lunch time'.,True
122,Aurelion_Sol,I make entropy look good.,True
